Measurement Started!
0,0,0,0,0,0,0
1266.00, 11.43, 11.44, 0.00, 1.84, 2.69, 0.00, 5.12, 0.42, 155.25
1280.00, 11.39, 11.02, 0.00, -2.59, -28.27, 0.00, 12.06, -0.87, 152.56
1292.00, 11.50, 11.38, 0.00, 7.76, 26.99, 0.00, 1.47, 3.04, 157.56
1307.00, 11.56, 11.36, 0.00, 4.70, -1.58, 0.00, -1.37, 1.54, 160.19
1320.00, 11.46, 11.36, 0.00, -6.29, 0.00, 0.00, -1.16, 0.06, 167.94
1333.00, 11.51, 11.31, 0.00, 3.33, -4.13, 0.00, 4.95, 6.00, 174.06
1345.00, 11.47, 11.38, 0.00, -2.88, 5.54, 0.00, -3.68, -4.25, 165.31
1359.00, 11.42, 11.42, 0.00, -3.98, 2.79, 0.00, 0.94, 7.76, 160.44
1372.00, 11.45, 11.45, 0.00, 2.05, 2.34, 0.00, 0.40, -1.20, 162.75
1385.00, 11.48, 11.41, 0.00, 2.86, -2.84, 0.00, -1.47, -6.29, 156.75
1398.00, 11.35, 11.44, 0.00, -9.96, 1.88, 0.00, 10.93, 1.59, 149.31
1411.00, 11.66, 11.34, 0.00, 23.41, -7.67, 0.00, 0.34, -4.73, 168.19
1426.00, 11.59, 11.30, 0.00, -5.64, -2.92, 0.00, -5.63, -4.33, 166.00
1450.00, 11.48, 11.40, 0.00, -4.91, 4.26, 0.00, 5.09, 4.83, 171.75
1464.00, 11.45, 11.43, 0.00, -1.83, 2.10, 0.00, 4.02, 1.85, 160.44
1478.00, 11.46, 11.47, 0.00, 0.00, 2.92, 0.00, -2.60, 0.68, 160.69
1491.00, 11.42, 11.02, 0.00, -2.63, -30.98, 0.00, -0.31, -7.51, 154.13
1506.00, 11.47, 11.45, 0.00, 4.44, 33.26, 0.00, 7.42, -0.17, 149.38
1519.00, 11.53, 11.36, 0.00, 3.86, -6.34, 0.00, 0.68, 4.13, 170.94
1533.00, 11.55, 11.35, 0.00, 0.00, 0.00, 0.00, -2.45, -5.00, 165.50
1545.00, 11.55, 11.38, 0.00, 0.00, 2.33, 0.00, -3.85, -1.92, 166.75
1559.00, 11.51, 11.38, 0.00, -2.87, 0.00, 0.00, 7.20, 3.58, 168.25
1572.00, 11.44, 11.41, 0.00, -5.14, 2.31, 0.00, 0.27, 1.90, 153.94
1585.00, 11.46, 11.46, 0.00, 0.00, 3.66, 0.00, -4.40, 2.62, 158.00
1597.00, 11.46, 11.46, 0.00, 0.00, 0.00, 0.00, 1.30, 1.30, 161.31
1610.00, 11.36, 11.46, 0.00, -7.84, 0.00, 0.00, 0.39, -11.13, 147.63
1624.00, 11.64, 11.42, 0.00, 21.19, -2.54, 0.00, -1.95, 2.44, 159.06
1637.00, 11.08, 11.31, 0.00, -41.14, -7.78, 0.00, 4.09, -4.66, 172.63
1650.00, 11.53, 11.43, 0.00, 33.99, 8.69, 0.00, -3.62, -2.26, 164.31
1664.00, 11.47, 11.39, 0.00, -4.44, -2.45, 0.00, 1.79, 2.67, 170.56
1679.00, 11.45, 11.43, 0.00, 0.00, 2.72, 0.00, -3.77, -6.49, 171.63
1691.00, 11.35, 11.48, 0.00, -7.35, 3.56, 0.00, 0.04, 3.39, 160.13
1706.00, 11.41, 11.47, 0.00, 5.13, 0.00, 0.00, 0.94, 1.10, 155.13
1720.00, 10.58, 11.46, 0.00, -58.59, 0.00, 0.00, -0.39, -9.02, 150.25
1732.00, 11.47, 11.40, 0.00, 64.19, -4.09, 0.00, -4.92, -3.17, 158.19
1746.00, 11.47, 11.36, 0.00, 0.00, -2.82, 0.00, 3.98, -3.00, 173.69
1760.00, 11.57, 11.37, 0.00, 7.45, 0.00, 0.00, -2.58, -5.09, 164.75
1772.00, 11.44, 11.38, 0.00, -9.35, 0.00, 0.00, 4.00, 1.26, 170.63
1786.00, 11.41, 11.43, 0.00, -2.00, 4.23, 0.00, 0.01, -4.40, 174.13
1798.00, 11.40, 11.46, 0.00, 0.00, 2.68, 0.00, -2.11, 2.00, 164.56
1811.00, 11.43, 11.47, 0.00, 2.46, 0.00, 0.00, -0.63, 4.28, 154.31
1824.00, 11.45, 11.45, 0.00, 0.00, 0.00, 0.00, -6.81, -5.93, 153.50
1837.00, 11.48, 11.43, 0.00, 2.08, -1.81, 0.00, 11.30, -0.81, 149.06
