0,0,0,0,0,0,0
2590.00, 11.51, 11.51, 0.00, -7.91, 5.56, 0.00, 4.89, -2.17, 154.06
2604.00, 11.57, 11.49, 0.00, 4.68, 0.00, 0.00, -2.36, 2.11, 173.13
2616.00, 11.58, 11.05, 0.00, 0.00, -31.75, 0.00, 2.15, -0.39, 171.19
2630.00, 11.48, 11.46, 0.00, -7.91, 30.84, 0.00, -0.34, -2.13, 163.25
2644.00, 11.57, 11.52, 0.00, 6.52, 5.26, 0.00, -1.39, 1.06, 160.75
2656.00, 11.58, 11.48, 0.00, 0.00, -3.03, 0.00, 1.67, -2.60, 163.81
2669.00, 11.59, 11.45, 0.00, 0.00, -2.12, 0.00, -3.61, -4.20, 165.63
2682.00, 11.64, 11.45, 0.00, 3.75, 0.00, 0.00, 0.18, 1.64, 159.69
2695.00, 11.68, 11.47, 0.00, 3.16, 0.00, 0.00, 0.87, -0.68, 156.06
2708.00, 11.60, 11.44, 0.00, -5.71, -2.39, 0.00, 0.99, 0.07, 159.06
2722.00, 11.08, 11.09, 0.00, -39.15, -26.53, 0.00, -1.52, 0.22, 163.25
2735.00, 11.56, 11.45, 0.00, 36.08, 27.64, 0.00, -1.33, 0.57, 166.25
2748.00, 11.58, 11.43, 0.00, 1.80, -1.45, 0.00, -0.39, -2.62, 165.19
2764.00, 11.59, 11.40, 0.00, 0.00, -1.75, 0.00, 0.80, -1.87, 163.50
2776.00, 11.62, 10.93, 0.00, 2.00, -32.28, 0.00, 0.29, 0.00, 163.81
2790.00, 11.67, 11.51, 0.00, 3.43, 44.85, 0.00, -0.16, 1.51, 161.31
2805.00, 11.62, 11.44, 0.00, -2.95, -4.38, 0.00, 0.00, -4.57, 151.63
2817.00, 11.65, 11.45, 0.00, 1.83, 0.00, 0.00, 0.13, 2.86, 160.06
2830.00, 11.63, 11.48, 0.00, -1.88, 2.58, 0.00, 1.07, -1.63, 170.44
2845.00, 11.67, 11.45, 0.00, 3.41, -2.33, 0.00, 0.89, -2.20, 171.44
2857.00, 11.61, 11.42, 0.00, -3.88, -2.36, 0.00, 0.92, 3.48, 161.94
2870.00, 11.70, 11.42, 0.00, 6.67, 0.00, 0.00, 0.21, -1.71, 164.88
2882.00, 11.63, 11.38, 0.00, -5.69, -3.05, 0.00, -1.84, -4.09, 165.38
2896.00, 11.71, 11.41, 0.00, 6.49, 2.22, 0.00, 0.09, 0.26, 163.31
2910.00, 11.67, 11.43, 0.00, -3.03, 1.92, 0.00, 1.94, 1.26, 158.69
2922.00, 11.20, 11.41, 0.00, -34.57, -1.95, 0.00, -2.17, -1.83, 151.25
2936.00, 11.65, 11.44, 0.00, 34.61, 2.81, 0.00, 2.60, -1.29, 165.19
2950.00, 11.67, 11.47, 0.00, 1.58, 1.61, 0.00, -0.17, -0.60, 168.94
2964.00, 11.53, 11.46, 0.00, -10.36, 0.00, 0.00, 1.70, -3.09, 167.13
2978.00, 11.81, 11.41, 0.00, 18.75, -3.33, 0.00, -1.38, -4.58, 162.69
2993.00, 11.72, 11.36, 0.00, -6.93, -3.71, 0.00, -0.78, -5.10, 162.56
3006.00, 11.69, 11.43, 0.00, -2.35, 4.80, 0.00, 1.96, 0.94, 153.75
3019.00, 11.73, 11.44, 0.00, 3.28, 0.00, 0.00, 0.49, 2.25, 150.69
3032.00, 11.53, 11.48, 0.00, -15.45, 3.57, 0.00, 1.72, -0.28, 163.56
3045.00, 11.82, 11.53, 0.00, 21.98, 3.87, 0.00, -0.47, -3.69, 166.50
3059.00, 11.69, 11.50, 0.00, -9.02, -2.67, 0.00, 0.12, 0.81, 164.31
3072.00, 11.63, 11.51, 0.00, -4.52, 0.00, 0.00, -1.12, -1.51, 165.00
3084.00, 11.60, 11.45, 0.00, -2.10, -4.38, 0.00, 1.85, 2.25, 167.38
3098.00, 11.68, 11.43, 0.00, 5.96, -1.55, 0.00, -0.51, -2.91, 152.13
3111.00, 11.62, 11.41, 0.00, -4.81, 0.00, 0.00, 0.24, -0.90, 158.44
3124.00, 11.70, 10.99, 0.00, 6.10, -30.88, 0.00, 2.46, 0.12, 161.81
3137.00, 11.66, 11.45, 0.00, -3.66, 35.42, 0.00, 0.91, 0.88, 159.19
3151.00, 11.62, 11.50, 0.00, -2.65, 4.26, 0.00, 2.14, 2.85, 168.50
3166.00, 11.16, 11.52, 0.00, -33.48, 0.00, 0.00, 0.15, -2.69, 172.88
3178.00, 11.65, 11.50, 0.00, 33.20, 0.00, 0.00, 1.46, 2.47, 161.38
3194.00, 11.67, 11.44, 0.00, 2.03, -4.92, 0.00, -0.29, -3.07, 158.19
3207.00, 11.24, 11.42, 0.00, -29.37, -1.52, 0.00, -1.43, -7.38, 161.38
3220.00, 11.68, 11.36, 0.00, 32.45, -4.11, 0.00, 1.66, 3.67, 164.75
3234.00, 11.77, 11.49, 0.00, 6.89, 10.09, 0.00, 0.33, -0.48, 159.44
3247.00, 11.61, 11.41, 0.00, -12.58, -5.92, 0.00, -1.13, -1.93, 152.56
3260.00, 11.67, 11.56, 0.00, 4.13, 10.28, 0.00, -0.09, -0.20, 162.63
3274.00, 11.68, 11.48, 0.00, 0.00, -5.79, 0.00, -0.10, -2.30, 171.81
3287.00, 11.62, 11.45, 0.00, -4.48, -2.43, 0.00, 0.28, -1.38, 169.13
3299.00, 11.72, 11.47, 0.00, 7.27, 1.67, 0.00, -2.74, -0.37, 161.19
3315.00, 11.64, 11.38, 0.00, -6.39, -6.90, 0.00, -0.27, -7.47, 149.56
3328.00, 11.74, 11.40, 0.00, 6.81, 1.47, 0.00, 1.27, -3.96, 159.00
3341.00, 11.66, 11.41, 0.00, -5.80, 0.00, 0.00, -1.23, 0.90, 160.94
3356.00, 11.61, 11.46, 0.00, -3.72, 4.02, 0.00, 1.00, -5.84, 156.88
3369.00, 11.67, 11.51, 0.00, 3.81, 3.11, 0.00, 1.99, 2.62, 168.88
3392.00, 11.66, 11.51, 0.00, 0.00, 0.00, 0.00, 2.25, -1.73, 161.00
3407.00, 11.62, 11.48, 0.00, -2.91, -1.94, 0.00, -1.49, -2.62, 163.63
3420.00, 11.68, 11.43, 0.00, 4.00, -3.70, 0.00, -0.64, -5.75, 160.31
3432.00, 11.70, 11.41, 0.00, 1.79, 0.00, 0.00, -0.31, -3.61, 161.88
